ID,Edge,R2,R4,ep,as,J,Je,ep1,ep2,ti,to,R1,R3,R5,t1,t2,t3,t4,Convection,Radiation,‚‘t,SAT,ar,ƒ°R
105,Hoka,0.06545,3.58166,0.41903,0.56185,887.49012,22.17551,0.15661,0.03579,13.62848,12.90572,0.04,0.039727969,0.11,33.96728037,33.61667956,33.40386583,14.21772507,5.320343122,0.036430208,5.35677333,34.1815513,0.171183546,3.836837969
106,Hoka,0.08737,1.23855,0.87051,0.17014,771.35824,111.84939,0.60657,0.4119,31.78645,23.67321,0.04,0.037237837,0.11,25.32148419,25.70490818,25.86832675,31.30371406,-4.085464228,-0.303044353,-4.388508581,25.14594385,1.854405867,1.513157837
107,Hoka,0.00695,0.51236,0.59268,0.68787,86.33975,119.55179,0.99196,0.99133,22.54942,-10.8585,0.04,0.032668708,0.11,-9.424948829,-9.089255459,-7.511317536,17.23628752,-39.44844806,-8.852756285,-48.30120435,-11.356997,5.610332422,0.701978708
108,Hoka,0.03561,3.71836,0.39365,0.52978,665.57301,36.12583,0.41418,0.2187,12.80919,34.60081,0.04,0.038531347,0.11,48.94289484,48.61317779,48.25641166,13.82769254,8.919153258,0.339960739,9.259113997,49.3132594,0.952895218,3.942501347
109,Hoka,0.08789,4.20031,0.89077,0.14282,696.5109,18.61913,0.29942,0.98199,-8.03702,23.76245,0.04,0.037454834,0.11,27.0499685,26.3547396,26.05846377,-7.166896224,7.406895724,0.503320425,7.91021615,27.36637714,1.698823786,4.475654834
110,Hoka,0.06829,0.53324,0.31484,0.57418,919.20702,123.34425,0.20952,0.2303,35.42849,-12.74961,0.04,0.038905956,0.11,9.871613452,12.19730039,13.52228317,31.68232566,-33.12456946,-0.931470019,-34.05603948,8.509371873,0.703005378,0.790435956
111,Hoka,0.02405,5.54982,0.85457,0.34352,432.43084,61.06692,0.1934,0.58772,26.85003,16.6747,0.04,0.038503718,0.11,20.90593181,20.93091367,20.97090929,26.73576784,-0.999890474,-0.038856467,-1.038746941,20.86438193,0.971518089,5.762373718
112,Hoka,0.01669,4.23702,0.92718,0.14863,101.00959,2.09478,0.39135,0.89426,-5.05677,6.89317,0.04,0.036854323,0.11,7.348703829,7.301653646,7.197758938,-4.746672926,2.59736769,0.221696621,2.81906431,7.461466402,2.133858653,4.440564323
113,Hoka,0.08137,3.80761,0.70902,0.39962,235.78825,27.85859,0.82139,0.43763,-2.96632,27.04772,0.04,0.036657316,0.11,29.95934494,29.29546929,28.99639224,-2.068859981,7.476926295,0.681801154,8.158727449,30.28569404,2.279683946,4.075637316
114,Hoka,0.0895,1.20219,0.37373,0.12982,593.51167,4.55113,0.96008,0.04527,38.52371,0.60151,0.04,0.03959177,0.11,4.81311699,6.906460663,7.832485041,35.95088537,-23.15060945,-0.238705328,-23.38931478,3.877544399,0.257774345,1.48128177
115,Hoka,0.06578,0.40674,0.68354,0.15903,636.29167,8.90088,0.66251,0.35281,39.91272,3.89544,0.04,0.037444621,0.11,9.962817549,13.14058692,14.94950102,34.5987244,-45.22285262,-3.086198303,-48.30905093,8.030455512,1.7061055,0.659964621
116,Hoka,0.08574,2.47842,0.24633,0.25518,128.73308,87.74494,0.25272,0.05528,29.53909,-8.3388,0.04,0.039570959,0.11,-7.30717419,-6.143020949,-5.605737768,28.0455414,-13.43207952,-0.145634978,-13.5777145,-7.85028277,0.271058137,2.753730959
117,Hoka,0.09165,4.39722,0.2107,0.79202,63.42657,7.28544,0.29743,0.08148,-3.34548,-9.83255,0.04,0.039385883,0.11,-7.677794084,-7.592189366,-7.555401396,-3.448224342,-0.919699233,-0.014340241,-0.934039474,-7.715155662,0.389807895,4.678255883
118,Hoka,0.04853,6.98342,0.2487,0.58926,775.24791,0.61873,0.65383,0.32901,17.99452,6.99427,0.04,0.037596092,0.11,26.80037034,26.74084736,26.69473504,18.1294371,1.152808124,0.073710965,1.22651909,26.8494311,1.598508978,7.219546092
119,Hoka,0.08401,4.63358,0.76721,0.86177,268.91233,6.23827,0.43728,0.15328,15.97157,-12.15797,0.04,0.03886457,0.11,-2.141501322,-1.828813903,-1.684158954,15.56214712,-3.616373712,-0.105652469,-3.722026182,-2.29038237,0.73037577,4.90645457
120,Hoka,0.07088,4.42262,0.2582,0.35381,781.56357,147.06058,0.43051,0.11376,7.59277,37.6698,0.04,0.039117359,0.11,47.69618731,47.08391841,46.74601855,8.542961576,8.447496565,0.19060867,8.638105235,48.04171152,0.564098097,4.682617359
121,Hoka,0.05892,5.62257,0.43952,0.39218,611.48671,103.72129,0.16034,0.74692,35.1685,3.93599,0.04,0.038658422,0.11,12.53584735,12.76457496,12.91464706,34.74147969,-3.751802546,-0.13020028,-3.882002826,12.38056724,0.867584835,5.870148422
122,Hoka,0.03691,6.93411,0.46661,0.52283,589.86465,126.48586,0.30748,0.88212,7.13308,29.65818,0.04,0.037474373,0.11,40.31431038,40.14226287,39.96758466,7.645819794,4.366955113,0.294315745,4.661270858,40.50076121,1.684902511,7.158494373
123,Hoka,0.04525,1.24526,0.84129,0.13481,769.91402,95.78323,0.10454,0.22067,37.75161,30.23586,0.04,0.039315016,0.11,31.42089269,31.61985087,31.79271372,37.26795477,-4.321571215,-0.075294539,-4.396865754,31.24501806,0.435573864,1.479825016
124,Hoka,0.09334,5.01345,0.17082,0.94929,511.39295,71.69256,0.91219,0.76263,29.1956,26.1913,0.04,0.034419672,0.11,46.63298263,46.32303399,46.20873862,29.56087052,2.857384463,0.463256631,3.320641095,46.76580828,4.05315278,5.291209672
125,Hoka,0.02971,1.15738,0.51766,0.90638,167.32132,53.00514,0.85515,0.22864,-9.09721,-13.87057,0.04,0.038086925,0.11,-8.48803492,-8.501590121,-8.518967298,-9.04702245,0.434429419,0.021821037,0.456250455,-8.469784902,1.255729681,1.375176925
126,Hoka,0.01165,1.11962,0.59422,0.48492,427.93902,47.26107,0.26169,0.8183,-4.41315,7.93509,0.04,0.037863122,0.11,15.12551537,14.94756247,14.36920604,-2.732908003,14.45891071,0.816016538,15.27492724,15.73651246,1.410923261,1.319133122
127,Hoka,0.0616,6.4386,0.82785,0.88392,925.21157,1.43954,0.94112,0.89564,38.93753,33.52392,0.04,0.033513868,0.11,68.8491039,68.57176611,68.42087874,39.43277606,3.77218434,0.730052586,4.502236926,69.02919338,4.838394153,6.683713868
128,Hoka,0.02,5.26967,0.1918,0.90209,785.43597,104.90092,0.52902,0.44527,37.12835,-8.77371,0.04,0.037286875,0.11,21.27397233,21.3322931,21.44102308,36.80758572,-2.718249455,-0.197789432,-2.916038887,21.15733077,1.819088309,5.476956875
129,Hoka,0.07863,6.76757,0.59603,0.59292,764.03662,57.45504,0.53725,0.42948,7.46372,25.71188,0.04,0.037329432,0.11,43.711846,43.30429926,43.11081727,8.033860428,4.837049621,0.346045174,5.183094795,43.91916979,1.788513666,7.033529432
130,Hoka,0.04768,4.41119,0.30442,0.45311,877.32713,102.94661,0.14833,0.52413,-5.21808,7.7043,0.04,0.038841333,0.11,23.37722173,23.08132125,22.84027324,-4.535423696,6.026200219,0.179766184,6.205966403,23.62546039,0.745769215,4.647711333
131,Hoka,0.06214,5.30403,0.49542,0.38113,266.58661,78.38044,0.49109,0.1701,-9.42631,31.0915,0.04,0.038722202,0.11,33.5093412,33.02555633,32.72408844,-8.569915812,7.536697352,0.248704362,7.785401714,33.82075726,0.824977938,5.554892202
132,Hoka,0.03043,6.82527,0.94337,0.631,236.48073,59.27397,0.67191,0.75695,23.35641,26.94157,0.04,0.035520278,0.11,30.95476948,30.92174408,30.88319426,23.47579198,0.963745708,0.121545024,1.085290732,30.99818111,3.152932965,7.041220278
133,Hoka,0.07003,3.33037,0.78195,0.8498,901.83464,9.30909,0.53383,0.09567,16.44324,34.05558,0.04,0.039209992,0.11,66.49588518,65.50840015,64.95550453,17.99433744,13.82239035,0.27849547,14.10088582,67.05992062,0.503703526,3.589609992
134,Hoka,0.03516,2.66526,0.70133,0.79122,190.01821,134.33583,0.07724,0.28088,3.12805,-7.5303,0.04,0.039419908,0.11,-4.976010649,-4.876026516,-4.763928525,2.815244123,-2.802449778,-0.041240012,-2.843689789,-5.089758241,0.367892516,2.889839908
135,Hoka,0.04134,3.96616,0.08983,0.29055,284.50893,131.42946,0.28684,0.66319,-8.68544,19.70174,0.04,0.037838205,0.11,22.48248443,22.1724057,21.88859286,-7.860363552,7.095320876,0.405374107,7.500694983,22.78251223,1.428314921,4.195338205
136,Hoka,0.01121,4.05707,0.83816,0.74291,684.56283,131.2482,0.67928,0.38972,20.05775,13.98051,0.04,0.037205452,0.11,31.20351418,31.17387489,31.07550349,20.34859054,2.459284922,0.184719976,2.644004898,31.30927438,1.877781364,4.255485452
137,Hoka,0.06412,5.42018,0.93551,0.66158,16.26914,145.91083,0.61132,0.56726,-4.95471,-12.67196,0.04,0.036525206,0.11,-18.04582061,-17.89674797,-17.81183048,-5.210449099,-2.122937113,-0.201963791,-2.324900904,-18.13881665,2.378353439,5.670825206
138,Hoka,0.0117,2.51668,0.96844,0.30034,488.51279,26.99394,0.33181,0.73987,-6.86586,30.9682,0.04,0.037459955,0.11,35.57626883,35.39069237,34.79653118,-5.121124048,14.85402962,1.007206305,15.86123593,36.21071827,1.695173517,2.715839955
139,Hoka,0.03433,2.04737,0.98112,0.75205,475.02065,36.44697,0.6591,0.68723,10.92743,11.12376,0.04,0.035852006,0.11,24.85114278,24.63655696,24.41245758,11.6150047,5.602484566,0.648194539,6.250679105,25.10116994,2.892442324,2.267552006
140,Hoka,0.0551,6.82207,0.73191,0.80017,458.08265,70.18832,0.03836,0.36647,9.06081,26.54158,0.04,0.039674307,0.11,40.06822215,39.82508194,39.6500108,9.546207881,4.376778291,0.035929718,4.412708009,40.24473047,0.205229254,7.066844307
141,Hoka,0.01298,1.72178,0.16212,0.87926,351.40532,120.05355,0.28168,0.28847,14.40332,14.10303,0.04,0.038538357,0.11,26.43503059,26.35210608,26.10589848,15.10607013,6.155189886,0.233447658,6.388637544,26.69057609,0.94817407,1.923298357
142,Hoka,0.06481,2.75458,0.99861,0.73318,958.43653,61.81532,0.42692,0.35587,14.10253,5.32328,0.04,0.037916299,0.11,32.9379436,32.52655259,32.2858733,14.8007712,6.01698228,0.330664948,6.347647228,33.19184949,1.373882007,3.007306299
143,Hoka,0.07166,4.12831,0.06094,0.28073,781.3192,101.52064,0.80151,0.05671,-4.8195,0.22273,0.04,0.039495964,0.11,9.359853962,9.126240799,8.997483094,-4.460897599,3.218942621,0.041079203,3.260021823,9.490254835,0.319042676,4.389465964
144,Hoka,0.00985,3.33336,0.73097,0.89688,886.89709,55.95182,0.09388,0.32012,10.3016,8.04563,0.04,0.039298074,0.11,40.50583565,40.42064996,40.08078868,11.25291231,8.496532066,0.151761658,8.648293724,40.8517674,0.446540002,3.532508074
145,Hoka,0.04029,6.32083,0.38889,0.22912,243.40244,141.93236,0.81629,0.21427,-6.49065,25.88695,0.04,0.038217318,0.11,25.71393447,25.51460193,25.32552388,-5.946431116,4.72695134,0.220493062,4.947444401,25.91183224,1.166148357,6.549337318
146,Hoka,0.06561,0.62434,0.57867,0.45507,908.82605,147.51821,0.5535,0.79742,25.12636,19.6671,0.04,0.036012189,0.11,33.53497768,32.87503228,32.51279971,26.23280711,9.055814228,1.002795829,10.05861006,33.93732209,2.768375664,0.875962189
147,Hoka,0.01856,1.77961,0.9269,0.96836,419.6734,19.22454,0.03253,0.02577,-0.94305,30.72786,0.04,0.039867278,0.11,46.64530114,46.1919013,45.21798871,1.744125797,24.34781475,0.081056134,24.42887088,47.62245598,0.08322732,1.988037278
148,Hoka,0.0866,4.37784,0.09639,0.40983,951.74023,27.18689,0.27312,0.5982,17.96284,2.72436,0.04,0.037998848,0.11,19.55538194,19.52548146,19.51236156,18.00081982,0.327997625,0.017273498,0.345271124,19.56919279,1.316587137,4.652438848
149,Hoka,0.04348,5.59277,0.78705,0.41625,26.6812,15.07119,0.26403,0.90128,-1.19742,3.68692,0.04,0.037787296,0.11,3.620741743,3.584522461,3.553045261,-1.105788884,0.786930017,0.046080127,0.833010144,3.654062148,1.46392075,5.824037296
150,Hoka,0.08085,4.88662,0.07064,0.1802,139.28592,31.30215,0.68745,0.83701,27.19131,23.48178,0.04,0.035138519,0.11,24.49798847,24.54058024,24.55909121,27.13336201,-0.462774184,-0.064025691,-0.526799875,24.47691647,3.458797687,5.152608519
151,Hoka,0.04087,6.27214,0.12958,0.47511,582.09394,38.81207,0.66938,0.53672,21.44461,27.57701,0.04,0.036469325,0.11,39.27223869,39.15944087,39.05878855,21.7482009,2.516308032,0.243609261,2.759917293,39.38263538,2.420304451,6.499479325
152,Hoka,0.09979,5.0778,0.50381,0.50151,151.55266,119.52956,0.56287,0.88928,16.97114,10.76206,0.04,0.03571326,0.11,11.48955314,11.59231031,11.62908547,16.85786925,-0.919379034,-0.11035506,-1.029734094,11.44836378,3.000804235,5.36330326
153,Hoka,0.02389,4.86315,0.50614,0.79311,852.14592,34.93686,0.93416,0.67784,33.62131,-8.24252,0.04,0.034854535,0.11,20.47772344,20.54012544,20.63116741,33.33398392,-2.276049313,-0.336005941,-2.612055254,20.37324123,3.690670711,5.071894535
154,Hoka,0.07163,3.16705,0.64889,0.71303,804.96503,133.61392,0.85409,0.51502,5.75462,13.83517,0.04,0.036100406,0.11,34.67872498,34.06662215,33.75813185,6.694607582,7.712257514,0.833084136,8.54534165,35.02053864,2.700519705,3.424780406
155,Hoka,0.01771,3.43616,0.44024,0.41132,954.76626,66.0456,0.31339,0.99865,16.49215,-7.4725,0.04,0.037331412,0.11,8.427449331,8.467109942,8.550711671,16.2458108,-2.090043225,-0.149404045,-2.239447269,8.33787144,1.787092764,3.641201412
156,Hoka,0.00074,1.62946,0.46869,0.58448,387.882,63.61776,0.46348,0.18685,36.60893,3.53865,0.04,0.03864526,0.11,12.63820094,12.64817277,13.16893479,35.1266312,-13.0190505,-0.456393154,-13.47544365,12.09918319,0.876394853,1.81884526
157,Hoka,0.08605,2.51085,0.30719,0.54509,362.10427,14.81543,0.86864,0.46589,6.31307,-6.87359,0.04,0.036386247,0.11,1.579271356,1.727758731,1.790546625,6.123254646,-1.569697352,-0.155896778,-1.72559413,1.510247591,2.482911395,2.783286247
158,Hoka,0.07698,0.20801,0.95857,0.31112,886.44567,108.88311,0.36359,0.29153,29.82513,-9.46901,0.04,0.038312394,0.11,0.674962243,5.853747186,8.431191319,22.42494367,-64.43610332,-2.838317864,-67.27442119,-2.016014604,1.101214117,0.473302394
159,Hoka,0.00391,6.2569,0.50294,0.97108,170.19685,70.87959,0.06883,0.27404,22.59259,13.32033,0.04,0.03947559,0.11,18.97881793,18.98102217,19.00327637,22.53057795,-0.556355031,-0.007390846,-0.563745877,18.95626809,0.332110142,6.45028559
160,Hoka,0.08654,1.0743,0.62321,0.99667,111.58294,70.4489,0.17671,0.27226,25.2797,27.23272,0.04,0.038933687,0.11,30.01450811,29.70166758,29.56092301,25.677348,3.518614272,0.096367582,3.614981854,30.15910738,0.684698395,1.349773687
161,Hoka,0.01945,0.89551,0.27986,0.86778,814.38237,108.05428,0.51737,0.91216,11.08925,3.02811,0.04,0.035956405,0.11,31.66388633,31.28668726,30.58937506,13.2225095,17.43280501,1.960463143,19.39326815,32.43961705,2.811456822,1.100916405
162,Hoka,0.08604,4.81678,0.76393,0.64343,426.58244,56.90902,0.79518,0.6528,18.52515,19.48394,0.04,0.035475992,0.11,29.44098923,29.25494649,29.1782374,18.76300101,1.917727401,0.244554535,2.162281936,29.52748051,3.188077397,5.088295992
163,Hoka,0.05064,4.53068,0.05978,0.32811,923.80238,81.16897,0.79059,0.50207,18.74511,2.86372,0.04,0.036326587,0.11,15.85584042,15.88678872,15.90898947,18.67788424,-0.555018771,-0.056124538,-0.611143309,15.83139469,2.528046847,4.767646587
164,Hoka,0.04183,4.85848,0.65522,0.93669,999.50851,147.19411,0.13348,0.28513,4.39385,27.54993,0.04,0.039107492,0.11,63.59336458,63.10294846,62.64445112,5.683493135,11.46243367,0.26159483,11.7240285,64.06232572,0.570548187,5.089417492
165,Hoka,0.00631,0.42666,0.44117,0.82801,615.90731,14.89021,0.75143,0.04901,38.42731,27.19043,0.04,0.039564576,0.11,48.39341986,48.2854672,47.60858908,40.30921046,16.92195297,0.186232999,17.10818597,49.0777473,0.275135204,0.622534576
166,Hoka,0.05164,3.06154,0.89257,0.97609,698.5281,29.51985,0.18159,0.86778,31.14002,15.46903,0.04,0.038449624,0.11,43.81264839,43.61200803,43.46261713,31.56741038,3.734772584,0.150594501,3.885367086,43.96806307,1.008056702,3.301629624
167,Hoka,0.03829,1.88076,0.07352,0.37891,953.0413,121.96118,0.89276,0.45256,31.44874,5.76615,0.04,0.036431623,0.11,21.2740743,21.46269276,21.64215675,30.9068745,-4.48659992,-0.439450054,-4.926049973,21.07703231,2.448680858,2.105481623
168,Hoka,0.02478,3.28083,0.91339,0.81499,167.60958,11.85461,0.94231,0.51272,-0.37192,36.30049,0.04,0.035924726,0.11,41.28607222,40.9869922,40.55340191,0.955715243,10.83975728,1.22965402,12.0694113,41.76884867,2.835981444,3.491534726
169,Hoka,0.03531,4.40363,0.05687,0.58407,253.44108,34.78212,0.02073,0.62,-3.21457,-1.97587,0.04,0.039814023,0.11,4.308519869,4.25063045,4.185356854,-3.034229132,1.631839902,0.007622538,1.63946244,4.374098367,0.116778274,4.628754023
170,Hoka,0.06051,3.6123,0.44863,0.28237,185.66101,91.01077,0.84703,0.19797,23.05098,-7.12735,0.04,0.038328261,0.11,-6.315808242,-5.850767661,-5.556201525,22.2055914,-7.364153402,-0.321197463,-7.685350865,-6.623222276,1.090408652,3.861138261
171,Hoka,0.02645,1.18306,0.83274,0.40346,403.26303,99.226,0.15862,0.23344,38.97811,15.54469,0.04,0.039070141,0.11,19.59667757,19.97401187,20.53138444,37.40885582,-13.93431426,-0.331632843,-14.2659471,19.02603969,0.594993117,1.398580141
172,Hoka,0.05001,5.85766,0.0891,0.14145,37.84934,93.01724,0.43192,0.11476,-8.56646,8.21469,0.04,0.039110115,0.11,7.977861247,7.841257063,7.734426322,-8.265990889,2.670768525,0.060768849,2.731537373,8.087122742,0.568832978,6.096780115
173,Hoka,0.0969,4.18523,0.32394,0.4386,647.7522,111.44586,0.12469,0.22685,20.42423,12.4616,0.04,0.039216921,0.11,23.21908255,23.15796767,23.13323354,20.49360705,0.618353248,0.012347213,0.630700462,23.24431057,0.499197399,4.471346921
174,Hoka,0.0604,1.40682,0.18476,0.44683,145.0667,66.76904,0.17784,0.4457,7.26172,1.36857,0.04,0.038713469,0.11,3.737710494,3.869430134,3.953856031,7.021833239,-2.110647417,-0.070141318,-2.180788735,3.650478945,0.830803357,1.655933469
175,Hoka,0.02519,0.04119,0.19737,0.18327,973.64499,102.32733,0.6292,0.21231,12.4131,15.78764,0.04,0.03834869,0.11,21.05750237,20.04342038,18.49960476,16.8414056,38.59539056,1.661933089,40.25732365,22.66779531,1.076510087,0.25472869
176,Hoka,0.05452,1.17879,0.48016,0.50418,876.82522,118.4566,0.99699,0.64721,-4.92257,23.52965,0.04,0.034861365,0.11,39.00257747,37.26491327,36.15381007,-1.416644436,27.77758003,4.094470559,31.87205058,40.27745949,3.685049737,1.418171365
177,Hoka,0.07783,0.28991,0.47266,0.99276,297.43994,132.06965,0.93532,0.23164,35.94669,7.66475,0.04,0.038021885,0.11,19.09605731,21.63886782,22.88109382,32.35284244,-31.05564999,-1.615691509,-32.67134149,17.78920366,1.300642162,0.555761885
178,Hoka,0.03732,4.30929,0.45285,0.4128,140.18077,21.18584,0.87617,0.65678,26.56635,10.47964,0.04,0.035175854,0.11,12.70191411,12.81710677,12.92568126,26.2268218,-2.714362293,-0.37225767,-3.086619964,12.57844931,3.428592335,4.531785854
179,Hoka,0.00279,6.24471,0.11248,0.27273,998.87682,48.16184,0.65292,0.39598,3.80359,16.26536,0.04,0.037221503,0.11,27.7247049,27.71426818,27.57503149,4.21507354,3.480917262,0.259842189,3.740759451,27.87433528,1.8661905,6.434721503
180,Hoka,0.02966,4.04142,0.17032,0.29904,598.5451,23.30287,0.31911,0.8852,17.68614,15.9204,0.04,0.037385783,0.11,23.47507307,23.43437113,23.38306721,17.83709124,1.282597804,0.08968619,1.372283993,23.52996443,1.748135488,4.258465783
181,Hoka,0.08957,5.59782,0.83921,0.15864,618.66262,123.84881,0.42225,0.72783,7.63977,-9.99738,0.04,0.03692709,0.11,-10.12733081,-9.854565517,-9.742112369,7.304789734,-2.811328709,-0.233946434,-3.045275143,-10.24914182,2.080390259,5.87431709
182,Hoka,0.05369,1.01696,0.48808,0.72719,576.58513,116.73407,0.17251,0.6014,-0.58748,-5.08954,0.04,0.038635146,0.11,10.30576359,9.82609052,9.480919366,0.395273541,8.629278859,0.304844239,8.934123097,10.66312851,0.88316835,1.259285146
183,Hoka,0.0192,6.71128,0.8449,0.37738,298.13124,23.01961,0.95369,0.26133,-6.29804,18.94893,0.04,0.037775517,0.11,22.82562857,22.7443326,22.58438483,-5.832281853,3.998694253,0.235470718,4.234164971,22.99499517,1.472172559,6.918255517
184,Hoka,0.07648,1.34413,0.64306,0.56342,256.89154,66.44286,0.3189,0.10407,-1.21923,-9.57517,0.04,0.039237628,0.11,-5.042488091,-4.856226206,-4.760665607,-1.487127586,-2.389014968,-0.046417632,-2.4354326,-5.139905395,0.485740281,1.609847628
185,Hoka,0.0079,0.78551,0.29971,0.91228,21.91632,86.728,0.68869,0.37641,-8.53531,2.19411,0.04,0.037264592,0.11,1.506270423,1.421938938,1.024144205,-7.361074132,9.944868314,0.730003217,10.67487153,1.933265284,1.835125399,0.980674592
186,Hoka,0.02499,5.81383,0.21673,0.85431,669.07513,135.07509,0.59858,0.9734,-1.65626,24.73027,0.04,0.0352611,0.11,47.97774638,47.77047081,47.47800324,-0.743882542,7.311689285,0.982651241,8.294340526,48.30952,3.359863921,6.0240811
187,Hoka,0.09592,3.73452,0.26745,0.30631,13.68049,78.0855,0.84029,0.07968,0.33679,10.6346,0.04,0.039296154,0.11,9.813545732,9.585136015,9.491561958,0.598727749,2.339351412,0.041900853,2.381252265,9.908795822,0.447782803,4.019736154
188,Hoka,0.00963,6.69746,0.18563,0.64991,876.04695,149.11512,0.58141,0.47554,28.96132,37.17958,0.04,0.037008285,0.11,60.54618501,60.50180831,60.33126776,29.46821894,4.263513697,0.344658479,4.608172176,60.73051189,2.02097673,6.894098285
189,Hoka,0.04747,6.73177,0.53822,0.49521,661.33323,52.7752,0.87401,0.59419,-3.64626,20.71023,0.04,0.03555892,0.11,33.49975589,33.24511725,33.05437204,-3.056197849,4.768630216,0.595571159,5.364201375,33.71432394,3.122338765,6.96479892
190,Hoka,0.06529,6.49334,0.78021,0.35019,923.34182,28.26172,0.3715,0.87541,20.19838,-3.61651,0.04,0.037019307,0.11,9.546810295,9.650520011,9.709323225,20.02365081,-1.470080356,-0.11836682,-1.588447176,9.483272408,2.012931119,6.745649307
191,Hoka,0.04942,5.48092,0.64825,0.40728,855.19672,53.89165,0.77928,0.10326,-4.24507,-3.39206,0.04,0.039104743,0.11,10.13143744,10.00633947,9.907352749,-3.966624502,2.474668078,0.056654629,2.531322707,10.23269035,0.572345736,5.719444743
